price,bedrooms,bathrooms,sqft_living,condition,yr_built
187000,2,1,840,3,1952
734950,4,3.25,4280,3,2002
284000,3,1.5,1500,4,1957
696000,4,3.5,3650,3,1996
380000,2,1,780,3,1918
625000,4,1,1600,4,1946
252000,4,1.75,1120,4,1966
560000,2,1,1010,4,1960
395000,4,2.75,1970,4,1961
900000,4,2.5,2230,5,1935
2680000,5,3,4290,4,1985
625000,3,1.75,3160,4,1978
580000,3,1.75,1850,3,1909
309000,3,2.25,1980,4,1963
412000,4,3.5,3360,3,1990
495000,3,2,2660,4,1964
215000,3,1,1200,4,1967
741500,2,2.5,2150,3,2010
749000,3,2.75,2820,3,2008
659950,4,2.75,3510,3,2014
530000,3,2.5,1790,3,2010
749000,4,2.75,2700,4,1910
2321000,5,4.75,5780,3,2006
595000,4,3.25,3730,3,2013
487000,4,2.5,2540,3,2005
760000,4,2.25,3300,3,2014
1240000,5,3.5,5430,3,2007
435000,4,2.5,2550,3,2009
374950,3,2.25,1390,3,2007
440000,3,1.5,1270,3,2007
360000,4,2.5,2380,3,2005
879000,4,2.5,3360,3,1994
1550000,5,4.25,6070,3,1999
505000,2,1,1240,3,1962
545000,2,2,2930,4,1980
600000,2,2.5,2410,4,1912
775000,6,2.75,2980,3,1916
725000,2,1.75,1950,5,1919
610000,4,2.75,2600,5,1976
350000,4,1,1170,3,1959
410000,3,1,1470,4,1953
639000,4,2,1840,4,1942
439000,4,2,1560,4,1968
499950,4,1.75,1520,4,1967
800000,3,2.75,2220,3,1914
350000,4,2.5,2800,3,1993
279000,2,1,670,5,1942
290256,3,2.25,1720,3,1983
355000,3,2.5,2110,4,1989
263000,3,1.75,1580,3,1993
880000,6,2.5,2640,5,1922
426500,4,2.5,2700,3,1998
735000,3,2.5,2820,3,2004
720000,4,2.5,3340,3,1999
265000,3,2.5,1530,4,1991
840000,4,3.5,3840,3,1998
657500,3,2,2320,3,1956
850000,5,2,2310,4,1966
436110,3,2.5,1770,3,2007
589900,2,3,3160,3,1993
620000,3,1.5,1620,3,1954
254000,4,2,1510,3,1955
375000,3,1.75,960,3,1962
455000,4,2.25,1740,4,1958
445000,4,2,1470,4,1965
568500,4,2.5,2460,3,1998
352500,3,1.75,1170,3,1962
342500,2,1.75,1210,3,1982
299950,3,2.5,1870,3,1990
425000,3,2.5,1950,3,2009
561000,4,2.5,2570,3,1990
455500,3,2,1460,4,1975
400000,3,2.5,2970,3,1967
443500,4,2.5,2040,3,1994
1234582,5,3.25,3240,4,1939
370000,4,2.75,3150,4,1965
475000,3,2.25,1820,3,1981
580000,4,2.5,2130,3,1980
518000,3,1.5,1430,4,1956
525000,3,2.5,2030,4,1991
236000,4,2.75,2000,3,1997
278500,4,2.25,1940,3,1990
205425,2,1.75,880,4,1945
248000,3,1,950,4,1954
505000,3,2.25,1670,3,2002
657500,3,2.5,2670,3,1989
670000,3,2.5,2700,3,2003
202000,1,1,590,4,1926
440000,4,2.25,2160,3,1966
690000,4,2.5,2700,3,2004
375000,6,2.25,3206,3,2012
291000,3,1.75,1560,3,1964
230000,3,1.75,1400,4,1957
850000,4,3.25,3090,3,2013
84350,4,2,2630,4,1953
12899000,3,2.5,2190,3,1956
2110000,4,1,2100,3,1959
2199900,4,1.5,1120,3,1969
188000,4,2.75,3260,4,1968
26590000,3,2,1180,4,1992
7800,2,1,780,1,1942
237227.8571,4,2.5,2200,3,1987
117833.3333,3,1,1340,3,1953
0,3,1.75,1490,4,1962
744312.5,4,2.5,2800,3,1963
0,4,2.75,2600,4,1960
0,6,2.75,3200,4,1953
0,5,3.5,3480,4,1983
439333.3333,3,3.5,3020,3,1954
280000,3,2.25,1970,4,1967
0,5,1.5,1500,5,1920
0,4,4,3680,3,1990
176225,3,2,1570,4,1952
500324,3,2.5,2280,3,2006
444845,3,2.5,1600,3,2013
330000,3,3,1680,3,2014
292285.7143,3,1.75,1890,5,1966
160000,2,1,520,2,1951
274333.3333,3,2.25,1780,3,1988
537500,4,3,2920,5,1964
232333.3333,3,2.25,2430,3,1974
237333.3333,3,2.75,3010,3,2011
346750,3,1,1620,4,1911
0,2,2.5,2200,3,2007
1020000,3,2.25,2950,3,2006
0,4,2.25,2170,4,1960
254000,3,1.5,1770,3,1959
238750,3,1,1830,3,1942
268971.875,4,2.5,2380,4,1997
642000,4,2.5,2550,3,1964
571986.1111,3,2.5,3720,3,1982
0,5,4.5,4630,3,2006
0,5,4,4430,3,2013
554250,3,2.5,1490,3,2004
0,4,4.5,5030,3,2008
0,4,1.5,2180,4,1954
107500,4,1.5,1590,4,1966
300000,3,2,1510,3,1973
0,4,3.5,4210,3,2006
540833.3333,3,2,1640,4,1977
274750,4,2.5,1840,3,2004
148612.5,3,1,1040,3,1959
326428.5714,3,1,1250,4,1951
0,5,3.25,3690,5,1977
135333.3333,4,1,1530,3,1948
577437.5,4,2.5,2110,3,2000
440825,3,1.75,2150,3,1956
195000,5,3.75,5340,4,1912
257500,4,1.75,2420,3,1979
692000,4,3.25,5010,3,1988
176400,2,1,910,4,1981
193000,3,1.5,2200,3,1932
646212.5,4,2.5,3430,3,2013
268971.875,4,2.5,1860,4,1983
0,4,3.75,3300,3,1926
317061.875,3,1.75,1280,4,1969
83300,3,2,1490,4,1990
0,5,2.25,2880,4,1990
266066.6667,4,1,1310,3,1945
342246.4286,4,2.5,1980,3,1988
0,5,2.25,2000,4,1986
0,3,3,1860,5,1954
0,4,3,1990,3,1990
240015.3333,4,2.25,1720,4,1973
83300,3,2,1370,5,1964
316850,4,3,4060,3,1989
259585.5714,4,2.5,1960,3,2001
328211.9048,4,2.5,1720,3,1961
673476.8182,4,2.5,2740,4,1990
0,4,1,1360,3,1955
425000,3,2.5,1870,3,2003
127160,2,1,720,4,1942
341750,3,2.25,2180,3,1986
178650,3,1.5,1430,4,1953
87500,2,1,780,4,1948
282508.8889,3,1,1180,3,1946
450385.7143,3,2,1300,3,1993
435000,4,3,4260,3,2000
532500,2,1.75,2050,4,1950
408900,3,1.75,2930,3,1993
156766.6667,2,1,1500,3,1928
452500,5,3.5,5960,3,1984
308830.7692,2,1,810,3,1919
484991.6667,4,2.75,2320,3,2012
287919.7826,2,1,1090,4,1942
247875,2,1,1000,4,1942
309487.5,3,2.5,2260,3,1994
173666.6667,4,1,1290,3,1957
237481.25,3,2,2120,3,1991
326983.3333,3,2.25,1490,3,2009
790000,4,2.5,2310,3,2013
0,1,1,720,3,1940
678333.3333,3,2.5,1840,3,1926
542804.75,5,2.75,2910,3,1977
723243.75,4,2.75,3270,3,2014
667781.25,5,2.75,3040,3,1993
108333.3333,3,1,1200,4,1969
0,5,2.75,2740,5,1925
535000,4,2.25,2290,4,1958
596165.4286,4,2,2580,5,1950
269187.5,3,1.75,1590,4,1926
148612.5,3,1,1040,3,1942
0,3,1,1300,4,1952
0,5,2.5,2090,3,1998
341166.6667,5,2.75,2670,3,2014
132500,4,1,1540,4,1923
557125,4,2.75,3370,3,1991
228944.4444,3,1.75,1730,5,1972
592105.7143,3,2.5,1640,3,1992
535000,4,2.25,2980,4,1935
420642.8571,3,2,1330,4,1969
132250,4,2.25,2192,3,2006
237227.8571,4,2.5,2068,4,1976
440825,3,1.75,1980,5,1910
2560498.333,3,2.5,1710,5,2003
423050.9259,2,1,890,3,1923
1337044.2,4,3.5,4280,3,2005
315368.7,3,2.5,3080,3,1990
417985.7143,4,2.25,2070,4,1977
723243.75,4,2.75,3010,3,2014
259950,4,2,2030,4,1976
0,4,3.75,4060,3,2002
237333.3333,3,2.75,2340,4,1972
426090,3,2.5,2340,3,1995
458663.8889,2,1,1470,3,1941
812650,4,2.5,3700,3,1988
135333.3333,4,1,1200,3,1944
0,5,2.75,2910,5,1979
0,5,2,1910,4,1951
0,3,2.5,2880,5,1950
0,5,2.75,3240,3,2013
387884.6154,3,1.75,1590,5,1938
437500,5,3.5,3690,3,2006
641633.3333,3,2.5,2480,3,2000
681965.7813,4,2.5,2683,4,1987
229629.5,2,1,1100,4,1947
0,4,1,2080,5,1926
210614.2857,3,2.5,2210,4,1966
790000,4,3.25,2420,5,1911
435500,3,3.5,1240,3,2008
738190.8571,3,2.5,2300,3,1930
497333.3333,3,1.75,1760,4,1967
300000,3,2,2020,4,1957
1036200,4,3.25,2500,3,1926
163785.7143,2,1,760,3,1947
351250,4,1.75,1580,3,1947
645325,3,2.5,2670,3,2003
171224.8,3,1,1140,5,1943
0,5,3.75,3870,3,1998
540000,3,2.75,2750,5,1978
233166.6667,3,2,1570,4,1971
329333.3333,3,1.75,1160,4,1976
225279.4286,3,2.25,2110,4,1973
331366.6667,3,2.5,1270,3,2004
460886.9231,4,2.5,3250,3,2009
337945.75,2,1,940,3,1910
0,4,1.5,2310,4,1968
243069.2308,3,1,1130,3,1958
0,6,3,3020,3,1952
690408.6207,4,2.5,3210,3,1995
592105.7143,3,2.5,2650,3,1994
220083.3333,3,1.75,1150,4,1983
280000,3,3,3910,3,1985
297857.1429,4,2.5,3490,3,2003
950833.3333,5,3,3330,4,1977
323833.3333,4,1,1940,3,1947
309000,3,2.5,1800,3,2011
248400,3,1.75,1880,3,1985
994500,4,2.25,2870,4,1905
0,4,2.5,1960,5,1931
0,4,1,1810,2,1959
0,2,2.25,1490,3,1926
0,3,4.5,5230,3,2005
288500,5,2.5,3390,5,1978
379509.1667,2,1,880,3,1950
180785.7143,2,1,2550,4,1958
950100,4,2.5,3160,5,1965
0,4,5,4550,3,2002
542500,5,2.75,3831,3,1959
362750,2,1.75,1240,3,1906
234975,4,2.75,2520,3,1999
672500,4,2.25,2420,4,1973
391400,4,1.75,1250,5,1959
0,3,2.75,1310,3,1957
198995,3,1,1410,4,1951
278900,3,1,990,3,1968
171758.3333,3,1,1000,3,1991
325187.5,3,1.75,2000,4,1968
190368.75,2,1,1120,3,1944
375000,5,3.25,3370,3,2001
216000,3,2.75,2210,3,2008
0,5,3.5,2640,3,2001
360500,3,2.5,1150,3,2007
677099.5652,4,2.5,2150,3,1997
405125,4,2.75,4230,4,1985
289987.5,3,1.75,1570,3,1956
264270,3,2.5,1630,3,1978
602761,4,2.5,2770,3,1989
251555.5556,3,1,1750,4,1956
214750,3,1.5,1090,3,1967
258125,2,1,930,3,1924
0,4,2,2100,3,1965
677099.5652,4,2.5,2540,3,1987
0,2,1,810,4,1959
0,2,1.5,1520,5,1951
167500,1,1,690,3,1928
471500,4,3,2370,5,1916
0,4,4.25,3500,5,1951
464600,2,1,840,4,1924
132250,4,2.25,1830,4,1991
433111.1111,3,2.25,1370,3,2005
542500,5,2.75,2520,4,1960
0,2,2.25,2130,4,1941
368112.5,4,2.5,2590,3,1991
673476.8182,4,2.5,1820,3,1987
558653.8462,3,2.5,1530,5,1928
0,4,2.5,4080,4,1983
168333.3333,2,1,1050,3,1964
268971.875,4,2.5,1954,3,2005
318000,2,1.75,1530,4,1916
550607.1429,4,2,1660,3,1922
1288333.333,6,4.5,3830,3,1919
584000,3,1.75,1490,3,2008
0,3,1,1520,3,1956
0,5,6.25,8020,3,2001
245000,3,3,2470,5,1977
287919.7826,2,1,870,4,1942
672500,4,2.25,2110,4,1972
454790,2,1.75,1990,5,1952
282508.8889,3,1,1560,4,1948
473200,3,1.5,1740,4,1920
406062.5,2,1,1290,4,1906
282766.6667,4,2,1700,3,1955
486445.8333,3,1.75,1880,4,1984
486895,3,1,1890,4,1901
430277.7778,3,2.25,1620,3,2009
229629.5,2,1,770,3,1948
0,4,2.25,2890,3,1984
182805,3,1,1040,4,1958
380680.5556,4,2.5,2620,3,1991
396166.6667,3,1.75,1880,4,1945
252980,4,2.5,2530,3,1993
289373.3077,3,2.5,2538,3,2013
210614.2857,3,2.5,1610,3,1994
308166.6667,3,1.75,1510,4,1954
534333.3333,3,2.5,1460,3,1983
416904.1667,3,2.5,3010,3,2009
203400,4,2,2090,3,1974
220600,3,2.5,1490,4,1990
